timestamp,worker_id,helmet,vest
5.9726333333333335,3,True,False
6.006,3,True,False
6.039366666666667,3,True,False
6.072733333333334,3,True,False
6.1061000000000005,3,True,False
6.139466666666667,3,True,False
6.172833333333334,3,True,False
6.2062,3,True,False
6.239566666666667,3,True,False
6.2729333333333335,3,True,False
6.2729333333333335,5,True,True
6.3063,3,True,False
6.339666666666667,3,True,False
6.373033333333334,3,True,False
6.4064000000000005,3,True,False
6.439766666666667,3,True,False
6.439766666666667,5,True,True
6.473133333333334,3,True,False
6.473133333333334,5,True,True
6.5065,3,True,False
6.5065,5,True,True
6.539866666666667,3,True,False
6.5732333333333335,3,True,False
6.639966666666667,5,True,True
6.673333333333334,5,True,True
6.673333333333334,3,True,False
6.7067000000000005,5,True,False
6.7067000000000005,3,True,False
6.740066666666667,5,True,True
6.740066666666667,3,True,False
6.8068,3,True,False
6.840166666666667,5,True,True
6.8735333333333335,5,True,True
6.8735333333333335,3,True,False
6.9069,3,True,False
6.940266666666667,3,True,False
6.973633333333334,3,True,False
7.007000000000001,3,True,False
7.040366666666667,3,True,False
7.040366666666667,5,True,True
7.073733333333334,3,True,False
7.073733333333334,5,True,True
7.1071,5,True,True
7.140466666666667,5,True,True
7.1738333333333335,5,True,True
7.273933333333334,3,True,False
7.307300000000001,3,True,False
7.340666666666667,3,True,False
7.340666666666667,5,True,True
7.4741333333333335,3,True,False
7.607600000000001,3,True,False
7.741066666666667,5,True,True
7.741066666666667,3,True,False
7.7744333333333335,5,True,True
7.8078,5,True,True
7.841166666666667,5,True,True
7.841166666666667,3,True,False
7.874533333333334,5,True,True
7.874533333333334,3,True,False
7.907900000000001,3,True,False
7.941266666666667,3,True,False
7.941266666666667,5,True,True
7.974633333333334,3,True,False
7.974633333333334,5,True,True
8.008000000000001,3,True,False
8.041366666666667,3,True,False
8.074733333333334,3,True,False
8.1081,3,True,False
8.141466666666666,3,True,False
8.141466666666666,5,True,True
8.174833333333334,3,True,False
8.174833333333334,5,True,True
8.2082,3,True,False
8.2082,5,True,True
8.241566666666667,3,True,False
8.241566666666667,5,True,False
8.274933333333333,3,True,False
8.274933333333333,5,True,False
8.308300000000001,3,True,False
8.308300000000001,5,True,True
8.341666666666667,5,True,True
8.375033333333334,5,True,True
8.375033333333334,3,True,False
8.4084,5,True,True
8.441766666666666,5,True,False
8.475133333333334,5,True,True
8.475133333333334,3,True,False
8.5085,5,True,True
8.5085,3,True,False
8.575233333333333,5,True,True
8.608600000000001,5,True,True
8.608600000000001,3,True,False
8.641966666666667,5,True,True
8.675333333333334,5,True,True
8.7087,5,True,True
8.742066666666666,5,True,True
8.775433333333334,5,True,True
8.8088,5,True,True
8.842166666666667,5,True,True
8.875533333333333,5,True,True
8.908900000000001,5,True,True
8.942266666666667,5,True,True
8.975633333333334,5,True,True
9.009,5,True,True
9.042366666666666,5,True,True
9.075733333333334,5,True,True
9.1091,5,True,False
9.142466666666667,5,True,False
9.175833333333333,5,True,True
9.209200000000001,5,True,True
9.242566666666667,5,True,True
9.275933333333334,5,True,True
9.3093,5,True,True
9.342666666666666,5,True,True
9.376033333333334,5,True,True
9.4094,5,True,True
9.442766666666667,5,True,True
9.476133333333333,5,True,True
9.509500000000001,5,True,True
9.542866666666667,5,True,True
9.576233333333333,5,True,True
9.642966666666668,5,True,True
9.676333333333334,5,True,True
9.7097,5,True,False
9.743066666666667,5,True,False
9.776433333333333,5,True,False
9.809800000000001,5,True,False
9.843166666666667,5,True,False
9.876533333333334,5,True,False
9.9099,5,True,False
9.943266666666668,5,True,False
9.976633333333334,5,True,False
10.01,5,True,False
10.043366666666667,5,True,False
10.076733333333333,5,True,False
10.110100000000001,5,True,False
10.143466666666667,5,True,True
10.176833333333335,5,True,True
10.2102,5,True,True
10.243566666666668,5,True,True
10.276933333333334,5,True,True
10.3103,5,True,True
10.343666666666667,5,True,True
10.377033333333333,5,True,True
10.410400000000001,5,True,True
10.443766666666667,5,True,True
10.477133333333335,5,True,True
10.5105,5,True,True
10.543866666666668,5,True,True
10.577233333333334,5,True,True
10.6106,5,True,True
10.643966666666667,5,True,True
10.677333333333333,5,True,True
10.710700000000001,5,True,True
10.744066666666667,5,True,True
10.777433333333335,5,True,True
10.8108,5,True,True
10.844166666666668,5,True,True
10.877533333333334,5,True,True
10.9109,5,True,True
10.944266666666667,5,True,True
10.977633333333333,5,True,True
11.011000000000001,5,True,True
11.044366666666667,5,True,True
11.077733333333335,5,True,True
11.1111,5,True,True
11.14446666666667,5,True,True
11.177833333333334,5,True,True
11.211200000000002,5,True,True
11.244566666666667,5,True,True
11.277933333333333,5,True,True
11.311300000000001,5,True,True
11.344666666666667,5,True,True
11.378033333333335,5,True,True
11.4114,5,True,True
11.444766666666668,5,True,True
11.478133333333334,5,True,True
11.5115,5,True,True
11.544866666666667,5,True,True
11.578233333333333,5,True,True
11.611600000000001,5,True,True
11.644966666666667,5,True,True
11.678333333333335,5,True,True
11.7117,5,True,True
11.745066666666668,5,True,True
11.778433333333334,5,False,True
11.8118,5,False,True
11.845166666666668,5,True,True
11.878533333333333,5,True,True
11.911900000000001,5,True,True
11.945266666666667,5,True,True
11.978633333333335,5,True,True
12.012,5,True,True
12.178833333333333,5,True,True
12.212200000000001,5,True,True
12.245566666666667,5,True,True
12.278933333333335,5,True,True
12.3123,5,True,True
12.345666666666668,5,True,True
